regional_group,metric,boot_m,boot_med,boot_sd,boot_lower_ci,boot_upper_ci,n_users,user_pop_size_log10
FRI23,ind_div,38.77514,38.79,1.08877380975518,36.52975,40.89,7402,3.869349080759093
FRI23,song_age,1848.4402404219466,1848.9417700464237,77.31092121276659,1694.9850056320336,2006.1411258717276,7402,3.869349080759093
FRI23,song_div_q0,7613.024,7612,42.91112663154848,7531,7699,7402,3.869349080759093
FRI23,song_div_q1,6492.56841875944,6491.170352433428,62.4343449047379,6375.463997619614,6611.061692068812,7402,3.869349080759093
FRI23,song_div_q2,4817.31352564693,4815.563902532987,105.5262893381107,4612.110018228809,5026.135906714918,7402,3.869349080759093
FRI23,song_gini,0.21276331596680637,0.2128493003110893,0.003545329428269323,0.2060032603912616,0.21932234478656473,7402,3.869349080759093
FRI31,artist_div_q0,3856.068,3856,37.52795922673818,3782,3932.05,4831,3.6840370374865197
FRI31,artist_div_q1,1889.2115319005334,1889.2325531293375,31.45212923313741,1827.8155624440722,1953.1632913927947,4831,3.6840370374865197
FRI31,artist_div_q2,764.608172436416,764.4839377910032,23.308099194614634,720.1317541686185,810.9944206777934,4831,3.6840370374865197
FRI31,artist_gini,0.52730156565936,0.527232118448618,0.0030468786936189043,0.5211439077070417,0.5332523880042265,4831,3.6840370374865197
FRI31,genre_div_q0,310.145,310,10.21118226471564,289,330,4831,3.6840370374865197
FRI31,genre_div_q1,30.323491550903217,30.339726306477502,0.564980944989903,29.189766898980853,31.421725984287356,4831,3.6840370374865197
FRI31,genre_div_q2,13.05072947924952,13.045018783402329,0.24181916499406286,12.603827609162826,13.555844670457857,4831,3.6840370374865197
FRI31,genre_gini,0.8963633711419731,0.8963765281272651,0.0020052773729291214,0.8924975565074278,0.900239743714038,4831,3.6840370374865197
FRI31,ind_div,39.4477,39.49,1.1663228622551387,37.10925,41.61,4831,3.6840370374865197
FRI31,song_age,1897.0062425110825,1895.6582930892096,79.40432127559055,1741.7204657308246,2054.6720805051705,4831,3.6840370374865197
FRI31,song_div_q0,7665.515,7668,39.65196152844211,7589.975,7746.025,4831,3.6840370374865197
FRI31,song_div_q1,6576.612949145182,6576.548948894553,58.153788456062806,6469.15545217414,6693.003485951215,4831,3.6840370374865197
FRI31,song_div_q2,4943.9487396474005,4940.711462450593,99.94435226207086,4752.366093680046,5140.872767294301,4831,3.6840370374865197
FRI31,song_gini,0.2081381967225549,0.20798731359068823,0.0032860295832300647,0.2015833601165217,0.21431844974459313,4831,3.6840370374865197
FRI32,artist_div_q0,3952.031,3953.5,37.71066338760342,3875.975,4025.0249999999996,12409,4.093736784562339
FRI32,artist_div_q1,1970.9853328630973,1971.3583732165266,31.764769089401753,1903.2144932564997,2028.703212400649,12409,4.093736784562339
FRI32,artist_div_q2,811.573675775235,812.6962340410082,24.46043584491838,762.1013692585525,855.257840639083,12409,4.093736784562339
FRI32,artist_gini,0.5197879083073376,0.5197254501119877,0.003033931755307862,0.5139686368345945,0.5264597251251967,12409,4.093736784562339
FRI32,genre_div_q0,314.505,314,9.973938763319858,294,334,12409,4.093736784562339
FRI32,genre_div_q1,30.55544971528626,30.542798287122714,0.5786871968474946,29.451217982476805,31.69272638177873,12409,4.093736784562339
FRI32,genre_div_q2,13.07607562510686,13.07969222789136,0.2602058312809947,12.57115809089578,13.58999697657639,12409,4.093736784562339
FRI32,genre_gini,0.8971757362609194,0.8972079890485302,0.0018817034399711936,0.8934543377127189,0.900711845300044,12409,4.093736784562339
FRI32,ind_div,39.10711,39.1,1.0942145371696326,36.919500000000006,41.100500000000004,12409,4.093736784562339
FRI32,song_age,1938.6109847529838,1936.0520265617574,80.49373063478096,1784.1558737241564,2096.1006886230293,12409,4.093736784562339
FRI32,song_div_q0,7757.976,7759,39.79040965736217,7681,7837,12409,4.093736784562339
FRI32,song_div_q1,6710.68318857205,6710.967919928216,59.673797443184704,6597.278626722165,6825.171764464847,12409,4.093736784562339
FRI32,song_div_q2,5135.124727247026,5131.889561736632,103.06127841376981,4942.604040340821,5343.050567237512,12409,4.093736784562339
FRI32,song_gini,0.20058804827166674,0.20046939322841095,0.0033478768662962826,0.19411966215345025,0.20694781739776158,12409,4.093736784562339
FRI33,artist_div_q0,3651.533,3650,36.54307468327354,3583,3724,5194,3.715501945293284
FRI33,artist_div_q1,1697.1692714703604,1696.6091023507727,28.69314288939206,1642.9373875506326,1751.5711630251355,5194,3.715501945293284
FRI33,artist_div_q2,661.8831273223348,661.503601738601,20.769607101689527,620.2987628251523,703.493662988444,5194,3.715501945293284
FRI33,artist_gini,0.5459505488058245,0.5459998941184678,0.002987501131282078,0.5401573535621171,0.5517921949567429,5194,3.715501945293284
FRI33,genre_div_q0,296.537,297,9.568499735443755,277.975,315.025,5194,3.715501945293284
FRI33,genre_div_q1,28.763170484110486,28.769813647861156,0.5114575231211216,27.79609200705025,29.772945520886967,5194,3.715501945293284
FRI33,genre_div_q2,12.660799495232446,12.656935758257902,0.22358173359040495,12.231376060680384,13.100846218462856,5194,3.715501945293284
