regional_group,metric,boot_m,boot_med,boot_sd,boot_lower_ci,boot_upper_ci,n_users,user_pop_size_log10
1200401,song_age,1495.5829194535622,1498.0594382758175,69.65366340876419,1354.0992602554725,1628.1145312494766,821,2.9143431571194407
1200401,song_div_q0,6928.602,6928.5,40.149590104826544,6850.924999999999,7004.0250000000005,821,2.9143431571194407
1200401,song_div_q1,5349.569982624029,5350.831926259351,59.3324376179459,5234.692946744668,5467.060438530645,821,2.9143431571194407
1200401,song_div_q2,3121.7773052569264,3121.7806667329055,92.52217593749502,2928.759394369348,3313.3209661277688,821,2.9143431571194407
1200401,song_gini,0.27313680640228893,0.27306216058523836,0.003344553499854167,0.26659572944505816,0.27959386670120684,821,2.9143431571194407
1302603,artist_div_q0,3260.575,3260,34.54277896433028,3193.975,3329.0249999999996,9615,3.9829492885744986
1302603,artist_div_q1,1439.9715728609303,1440.267778935745,24.037946440354567,1392.5543728649593,1488.5859832225551,9615,3.9829492885744986
1302603,artist_div_q2,566.0599490347295,566.028319056733,17.447963694148957,533.7673204622643,600.477174548052,9615,3.9829492885744986
1302603,artist_gini,0.5750250711702007,0.575002956458295,0.0028269539084083864,0.569677665242692,0.5806406802979869,9615,3.9829492885744986
1302603,genre_div_q0,275.031,275,9.048531091559276,258,294,9615,3.9829492885744986
1302603,genre_div_q1,38.811271683342866,38.82128755509427,0.6302879244257694,37.51663410030985,40.10016046224202,9615,3.9829492885744986
1302603,genre_div_q2,17.426957777938927,17.419185058740783,0.32920437081216336,16.791614064808968,18.093784963454816,9615,3.9829492885744986
1302603,genre_gini,0.8710235129979578,0.8710311962648505,0.0029892543555612577,0.8651476003361799,0.8767846653790269,9615,3.9829492885744986
1302603,ind_div,41.18336,41.18,1.3738126770676093,38.459500000000006,43.81,9615,3.9829492885744986
1302603,song_age,1706.1649391223145,1703.458136109974,87.63492200834656,1539.2892564316112,1889.5540565642218,9615,3.9829492885744986
1302603,song_div_q0,7593.951,7594,40.60563281635217,7513.9749999999995,7677.025,9615,3.9829492885744986
1302603,song_div_q1,6366.271939650682,6367.681470020212,61.8176499810824,6251.124534416657,6483.43672911974,9615,3.9829492885744986
1302603,song_div_q2,4401.253610527209,4410.143338235663,114.45794407127363,4168.39481438929,4605.355576563368,9615,3.9829492885744986
1302603,song_gini,0.21631823645044532,0.21625063012607298,0.003429530100211547,0.20938574973944762,0.22294179029767972,9615,3.9829492885744986
1400100,artist_div_q0,3048.515,3048.5,35.19588790648029,2978.975,3118,2853,3.4553017716570764
1400100,artist_div_q1,1258.7175214188082,1258.7149825195233,21.88865537879423,1216.7095880917377,1299.3132021571362,2853,3.4553017716570764
1400100,artist_div_q2,455.79369932032,455.74966152575007,14.035267518862259,428.5192227000822,482.75893334422875,2853,3.4553017716570764
1400100,artist_gini,0.5929298078276165,0.592860159152127,0.0026916606832637453,0.5877206816833805,0.5983513066685985,2853,3.4553017716570764
1400100,genre_div_q0,261.954,262,8.379504764608711,246,279,2853,3.4553017716570764
1400100,genre_div_q1,37.98110737030259,37.98353955978943,0.6119056510145783,36.78090120813043,39.23268864271099,2853,3.4553017716570764
