regional_group,metric,listen_type,boot_m,boot_med,boot_sd,boot_lower_ci,boot_upper_ci,n_users,user_pop_size_log10
3515004,artist_div_q2,O,335.6748774311704,335.3139458686459,24.560878048658683,286.8764602368724,381.2311475271517,1011,3.004751155591001
3515004,artist_gini,A,0.32066812736909606,0.32106792635876924,0.010346386978275375,0.2999531853395197,0.34039316041634576,1011,3.004751155591001
3515004,artist_gini,O,0.30125828413416184,0.3008453777825501,0.010582564737103315,0.28014129563729084,0.3232882035677561,1011,3.004751155591001
3515004,genre_div_q0,A,58.675,59,3.5564059137031925,52,66,1011,3.004751155591001
3515004,genre_div_q0,O,63.61,64,3.893206526381183,56,71,1011,3.004751155591001
3515004,genre_div_q1,A,20.75869323580076,20.723037132557792,0.8219315293077185,19.24333733645948,22.420399030600247,1011,3.004751155591001
3515004,genre_div_q1,O,21.82921120375659,21.81473095327326,0.9242512903212206,20.0700227843807,23.672065174217273,1011,3.004751155591001
3515004,genre_div_q2,A,12.653215819259877,12.628026475050167,0.5786523793838941,11.543823857964606,13.844768363860265,1011,3.004751155591001
3515004,genre_div_q2,O,12.889681294221113,12.875109807693697,0.649775769452379,11.61321136966924,14.173069461487149,1011,3.004751155591001
3515004,genre_gini,A,0.7357432033593503,0.7365641411798138,0.011851803999293361,0.7102729419457222,0.7559273911317478,1011,3.004751155591001
3515004,genre_gini,O,0.7400518036883891,0.7400100160869386,0.012000582542280425,0.7148205850220808,0.7624609294981983,1011,3.004751155591001
3515004,ind_div,A,40.70824,40.71,1.158673909099375,38.45,43.01,1011,3.004751155591001
3515004,ind_div,O,40.70824,40.71,1.158673909099375,38.45,43.01,1011,3.004751155591001
3515004,song_age,A,1618.3078945016061,1617.162564964352,82.85431268279066,1454.509027082842,1784.933197011354,1011,3.004751155591001
3515004,song_age,O,1618.3078945016061,1617.162564964352,82.85431268279066,1454.509027082842,1784.933197011354,1011,3.004751155591001
3515004,song_div_q0,A,939.799,940,7.751301934622413,924,955,1011,3.004751155591001
3515004,song_div_q0,O,927.522,928,8.628323357638141,911,944,1011,3.004751155591001
3515004,song_div_q1,A,915.4198898246153,915.7212773645397,11.119600995592826,893.2934028369923,937.0722421458009,1011,3.004751155591001
3515004,song_div_q1,O,893.6343009249729,893.3632406163431,13.296991710563514,868.4117710000942,918.7567572074794,1011,3.004751155591001
3515004,song_div_q2,A,876.9397907947458,878.7346221441071,17.180039995813292,841.75084175084055,909.0909090909043,1011,3.004751155591001
3515004,song_div_q2,O,834.8296622823236,836.120401337788,23.524989153497216,788.6435331230264,877.2315234483352,1011,3.004751155591001
3515004,song_gini,A,0.05730581715974313,0.05713631522896798,0.007082352937001618,0.04327463312368886,0.07121924818139545,1011,3.004751155591001
3515004,song_gini,O,0.06910872413536193,0.0691020011602969,0.007947314728679086,0.05401855779427568,0.08428763736263578,1011,3.004751155591001
3515707,artist_div_q0,A,615.705,615,12.638500967547804,590.975,640,648,2.8115750058705933
3515707,artist_div_q0,O,640.012,640,12.84729189007974,616,664,648,2.8115750058705933
3515707,artist_div_q1,A,482.3535454088676,482.39142527163085,15.227307311356933,453.3959220040603,513.1830636796066,648,2.8115750058705933
3515707,artist_div_q1,O,506.78347601482227,506.00773721599035,16.579589809172358,474.9345853242053,539.9586909811841,648,2.8115750058705933
3515707,artist_div_q2,A,340.956288756534,341.68271401283243,20.017824081101992,302.3274762705803,380.48538243076194,648,2.8115750058705933
3515707,artist_div_q2,O,355.66494978741275,355.01357811507,22.972048032432056,311.84415664773195,402.27184215219035,648,2.8115750058705933
3515707,artist_gini,A,0.31655179014504503,0.3164646414132729,0.009307532235237004,0.2979849018717265,0.33475782197025505,648,2.8115750058705933
3515707,artist_gini,O,0.3000159967913741,0.3002395681071412,0.00990414424045731,0.28066394712420806,0.3188376267206238,648,2.8115750058705933
3515707,genre_div_q0,A,60.312,60,3.3648147018785406,54,67,648,2.8115750058705933
3515707,genre_div_q0,O,66.607,66,3.880413458461413,59,74,648,2.8115750058705933
3515707,genre_div_q1,A,22.60938168457187,22.584639867676692,0.8941578235062835,20.911293201666012,24.316872495438755,648,2.8115750058705933
3515707,genre_div_q1,O,22.654019683799895,22.626604824660646,0.9730234698617333,20.881036935512537,24.497272233455757,648,2.8115750058705933
3515707,genre_div_q2,A,13.992886876948994,13.974294294170218,0.6616968284106745,12.750681768997499,15.264661010550439,648,2.8115750058705933
3515707,genre_div_q2,O,13.05935987901598,13.019470219090316,0.6620701037568376,11.730254049317415,14.382675161475442,648,2.8115750058705933
3515707,genre_gini,A,0.7214823972874965,0.7212611300699863,0.011822013453246674,0.696918861708068,0.7437478663757469,648,2.8115750058705933
3515707,genre_gini,O,0.7397544935199045,0.7400349929895084,0.010729561769247501,0.7166535356506293,0.7591809232795033,648,2.8115750058705933
3515707,ind_div,A,39.861580000000004,39.885000000000005,1.1666274140114847,37.549749999999996,41.990750000000006,648,2.8115750058705933
3515707,ind_div,O,39.861580000000004,39.885000000000005,1.1666274140114847,37.549749999999996,41.990750000000006,648,2.8115750058705933
3515707,song_age,A,1639.6726858599209,1638.7946292724669,77.61759824743264,1490.2358199416383,1798.096216062209,648,2.8115750058705933
3515707,song_age,O,1639.6726858599209,1638.7946292724669,77.61759824743264,1490.2358199416383,1798.096216062209,648,2.8115750058705933
3515707,song_div_q0,A,938.53,939,7.427264924874048,923,953,648,2.8115750058705933
3515707,song_div_q0,O,920.093,920,8.870345767445263,902,936,648,2.8115750058705933
3515707,song_div_q1,A,914.1063072082829,914.4526976369987,10.521604732283288,892.0518023866505,933.6672926730314,648,2.8115750058705933
3515707,song_div_q1,O,883.1039888702179,883.5181697236106,13.640755299337249,854.8942140434822,907.805569880597,648,2.8115750058705933
3515707,song_div_q2,A,875.9225716899997,877.1929824561367,16.110688501783045,841.7508417508402,904.1591320072287,648,2.8115750058705933
3515707,song_div_q2,O,819.8670013628212,821.0180623973696,23.984359728802566,771.6049382716026,862.068965517237,648,2.8115750058705933
3515707,song_gini,A,0.05837126455492558,0.05836052547143897,0.006737907288823836,0.045262447478992204,0.07201437093275537,648,2.8115750058705933
3515707,song_gini,O,0.07582152160263461,0.07552256824525844,0.008103843692050429,0.06125780748663081,0.09237269700332879,648,2.8115750058705933
3516200,artist_div_q0,A,632.899,633,13.088089894904332,608,658,1421,3.15259407792747
3516200,artist_div_q0,O,641.98,642,13.48619581192109,615,669.025,1421,3.15259407792747
3516200,artist_div_q1,A,486.9726973043492,487.68163278685154,16.99313207557624,453.66806818529255,519.1758576773043,1421,3.15259407792747
3516200,artist_div_q1,O,497.2176067648816,496.57767031585854,17.567126413065697,465.0892019598929,533.6560273881727,1421,3.15259407792747
3516200,artist_div_q2,A,319.05037380225724,319.45138761681267,22.514540058620202,276.15416192259283,360.5500949809775,1421,3.15259407792747
3516200,artist_div_q2,O,332.70873388269257,331.3927358132425,22.33105913475149,293.8169608834849,380.16057121906226,1421,3.15259407792747
3516200,artist_gini,A,0.31003534726237814,0.3098930359240799,0.010217438534582778,0.2903178439962576,0.3300588454794508,1421,3.15259407792747
3516200,artist_gini,O,0.3047041285752284,0.3051045174537319,0.01063198393329495,0.28296555600032264,0.324908923832287,1421,3.15259407792747
3516200,genre_div_q0,A,60.601,60,3.9409808842888827,53,69,1421,3.15259407792747
3516200,genre_div_q0,O,66.453,66,3.896276680623691,59,74,1421,3.15259407792747
3516200,genre_div_q1,A,19.090516488840173,19.055347458666596,0.8182172660197328,17.55685496874227,20.79428672345665,1421,3.15259407792747
3516200,genre_div_q1,O,20.676239170184964,20.640444731090067,0.9002621725331981,18.97967864615266,22.531572927726476,1421,3.15259407792747
3516200,genre_div_q2,A,11.119791001883163,11.077844823681199,0.5520837970374242,10.103377178820185,12.324814567979798,1421,3.15259407792747
3516200,genre_div_q2,O,11.738772375530342,11.71324965075996,0.6032911485738336,10.574216180644239,12.926453839892156,1421,3.15259407792747
3516200,genre_gini,A,0.7614694886424196,0.7617588981175276,0.010780345433711813,0.7392118663683379,0.7806280254692627,1421,3.15259407792747
3516200,genre_gini,O,0.7598977699175876,0.760607577274246,0.010134920236965887,0.7385200411403694,0.7784728990227078,1421,3.15259407792747
3516200,ind_div,A,39.02668,39.03,1.2679783699837899,36.529,41.56075,1421,3.15259407792747
3516200,ind_div,O,39.02668,39.03,1.2679783699837899,36.529,41.56075,1421,3.15259407792747
3516200,song_age,A,1777.3260202803833,1775.3693972601964,86.3138824488848,1614.1129934839778,1954.0698794822147,1421,3.15259407792747
3516200,song_age,O,1777.3260202803833,1775.3693972601964,86.3138824488848,1614.1129934839778,1954.0698794822147,1421,3.15259407792747
3516200,song_div_q0,A,936.95,937,7.798096582520001,921,952.025,1421,3.15259407792747
3516200,song_div_q0,O,925.134,925,8.759039032038023,908,942.025,1421,3.15259407792747
3516200,song_div_q1,A,911.0490793210048,911.6068034742134,11.270040244091451,888.8185920194001,932.6357029152832,1421,3.15259407792747
3516200,song_div_q1,O,888.6529113861926,888.903993018667,13.804042306195624,861.5603443088073,915.6414762898191,1421,3.15259407792747
3516200,song_div_q2,A,869.8455587942611,871.0801393728177,17.631635115683885,834.7245409015006,902.5270758122678,1421,3.15259407792747
3516200,song_div_q2,O,823.5742787175953,825.0825082508206,25.550214315498422,769.2012288786439,871.0801393728168,1421,3.15259407792747
3516200,song_gini,A,0.05995604392259395,0.05963269185160726,0.007118969935504073,0.04590048726903997,0.07411218065477607,1421,3.15259407792747
3516200,song_gini,O,0.07148129011814816,0.07122810810810562,0.008096068791652734,0.0553635672963892,0.08706568108300784,1421,3.15259407792747
3516309,artist_div_q0,A,604.351,604,13.191050102353588,578,630,727,2.8615344108590377
3516309,artist_div_q0,O,627.163,627,13.744356599649857,599,655,727,2.8615344108590377
3516309,artist_div_q1,A,461.4986512635806,461.5390259191382,16.137739996492353,428.7436985077673,493.6349737059809,727,2.8615344108590377
3516309,artist_div_q1,O,486.9841028952219,487.55013671507993,17.210681643552654,454.1803040488839,521.3682222640456,727,2.8615344108590377
3516309,artist_div_q2,A,307.1779518234441,307.5776061145592,20.678565382549856,264.99580743716234,347.35509336416516,727,2.8615344108590377
3516309,artist_div_q2,O,333.8340160496095,334.1769299073602,21.70678218752065,291.05902980712807,376.99373872771514,727,2.8615344108590377
3516309,artist_gini,A,0.32759201983525993,0.3275690919136797,0.010079786141150468,0.308175571128763,0.34691039720399824,727,2.8615344108590377
3516309,artist_gini,O,0.31281046164232273,0.31247298604486673,0.010622168799583684,0.29125480978136264,0.33366673445089184,727,2.8615344108590377
3516309,genre_div_q0,A,59.779,60,3.541002357765061,53,67,727,2.8615344108590377
3516309,genre_div_q0,O,63.604,64,3.8884835481591424,56,71,727,2.8615344108590377
3516309,genre_div_q1,A,21.498225412169887,21.46647804073017,0.8011075636874546,20.00302282565404,23.105894505578345,727,2.8615344108590377
3516309,genre_div_q1,O,21.954014756108858,21.955251705494454,0.913802371824552,20.139033443620114,23.660011327887617,727,2.8615344108590377
3516309,genre_div_q2,A,13.221447997278313,13.232988984231753,0.586090735353519,12.11282496746641,14.390331820907587,727,2.8615344108590377
3516309,genre_div_q2,O,13.157095473191141,13.158469191578597,0.6445722300585652,11.829598249099138,14.439017060106313,727,2.8615344108590377
3516309,genre_gini,A,0.7322563830875102,0.7330712255670707,0.012482707830050429,0.7064415656728074,0.7553051804440278,727,2.8615344108590377
3516309,genre_gini,O,0.7404758363297452,0.7408461450687089,0.01156734810988469,0.7164862514228326,0.7628202460497552,727,2.8615344108590377
3516309,ind_div,A,39.09477,39.11,1.1570532050079712,36.6995,41.27025,727,2.8615344108590377
3516309,ind_div,O,39.09477,39.11,1.1570532050079712,36.6995,41.27025,727,2.8615344108590377
3516309,song_age,A,1543.9169904471298,1543.1866480357044,75.63879728170471,1399.8456589025889,1690.905513528775,727,2.8615344108590377
3516309,song_age,O,1543.9169904471298,1543.1866480357044,75.63879728170471,1399.8456589025889,1690.905513528775,727,2.8615344108590377
3516309,song_div_q0,A,936.917,937,8.03047941281213,921,952,727,2.8615344108590377
3516309,song_div_q0,O,910.869,911,9.556524795456049,891,929,727,2.8615344108590377
3516309,song_div_q1,A,911.5912280445331,911.4437719117885,11.460485611516551,888.289613413822,933.1788807867006,727,2.8615344108590377
3516309,song_div_q1,O,867.7290387606046,868.1700636753454,15.21223759375666,837.1636551040068,897.7907423595727,727,2.8615344108590377
3516309,song_div_q2,A,871.8978471691689,872.6003490401359,17.45914052276814,836.1204013377899,904.1591320072276,727,2.8615344108590377
3516309,song_div_q2,O,792.738223116477,793.6507936507901,27.469110121697373,735.2941176470575,844.5945945945917,727,2.8615344108590377
