muni_code,muni_name,state_code,state_name,state_type,country,country_code,regional_group,regional_group_name
34306,Soumont,FRJ13,Hérault,NUTS3,France,FR,FRJ13,Hérault
34307,Sussargues,FRJ13,Hérault,NUTS3,France,FR,FRJ13,Hérault
34308,Taussac-la-Billière,FRJ13,Hérault,NUTS3,France,FR,FRJ13,Hérault
34309,Teyran,FRJ13,Hérault,NUTS3,France,FR,FRJ13,Hérault
34310,Thézan-lès-Béziers,FRJ13,Hérault,NUTS3,France,FR,FRJ13,Hérault
34311,Tourbes,FRJ13,Hérault,NUTS3,France,FR,FRJ13,Hérault
34312,La Tour-sur-Orb,FRJ13,Hérault,NUTS3,France,FR,FRJ13,Hérault
34313,Tressan,FRJ13,Hérault,NUTS3,France,FR,FRJ13,Hérault
34314,Le Triadou,FRJ13,Hérault,NUTS3,France,FR,FRJ13,Hérault
34315,Usclas-d'Hérault,FRJ13,Hérault,NUTS3,France,FR,FRJ13,Hérault
34316,Usclas-du-Bosc,FRJ13,Hérault,NUTS3,France,FR,FRJ13,Hérault
34317,La Vacquerie-et-Saint-Martin-de-Castries,FRJ13,Hérault,NUTS3,France,FR,FRJ13,Hérault
34318,Vacquières,FRJ13,Hérault,NUTS3,France,FR,FRJ13,Hérault
34319,Vailhan,FRJ13,Hérault,NUTS3,France,FR,FRJ13,Hérault
34320,Vailhauquès,FRJ13,Hérault,NUTS3,France,FR,FRJ13,Hérault
34321,Valergues,FRJ13,Hérault,NUTS3,France,FR,FRJ13,Hérault
34322,Valflaunès,FRJ13,Hérault,NUTS3,France,FR,FRJ13,Hérault
34323,Valmascle,FRJ13,Hérault,NUTS3,France,FR,FRJ13,Hérault
34324,Valras-Plage,FRJ13,Hérault,NUTS3,France,FR,FRJ13,Hérault
34325,Valros,FRJ13,Hérault,NUTS3,France,FR,FRJ13,Hérault
34326,Vélieux,FRJ13,Hérault,NUTS3,France,FR,FRJ13,Hérault
34327,Vendargues,FRJ13,Hérault,NUTS3,France,FR,FRJ13,Hérault
34328,Vendémian,FRJ13,Hérault,NUTS3,France,FR,FRJ13,Hérault
34329,Vendres,FRJ13,Hérault,NUTS3,France,FR,FRJ13,Hérault
34331,Verreries-de-Moussans,FRJ13,Hérault,NUTS3,France,FR,FRJ13,Hérault
34332,Vias,FRJ13,Hérault,NUTS3,France,FR,FRJ13,Hérault
34333,Vic-la-Gardiole,FRJ13,Hérault,NUTS3,France,FR,FRJ13,Hérault
34334,Vieussan,FRJ13,Hérault,NUTS3,France,FR,FRJ13,Hérault
34335,Villemagne-l'Argentière,FRJ13,Hérault,NUTS3,France,FR,FRJ13,Hérault
34336,Villeneuve-lès-Béziers,FRJ13,Hérault,NUTS3,France,FR,FRJ13,Hérault
34337,Villeneuve-lès-Maguelone,FRJ13,Hérault,NUTS3,France,FR,FRJ13,Hérault
34338,Villeneuvette,FRJ13,Hérault,NUTS3,France,FR,FRJ13,Hérault
34339,Villespassans,FRJ13,Hérault,NUTS3,France,FR,FRJ13,Hérault
34340,Villetelle,FRJ13,Hérault,NUTS3,France,FR,FRJ13,Hérault
34341,Villeveyrac,FRJ13,Hérault,NUTS3,France,FR,FRJ13,Hérault
34342,Viols-en-Laval,FRJ13,Hérault,NUTS3,France,FR,FRJ13,Hérault
34343,Viols-le-Fort,FRJ13,Hérault,NUTS3,France,FR,FRJ13,Hérault
34344,La Grande-Motte,FRJ13,Hérault,NUTS3,France,FR,FRJ13,Hérault
35001,Acigné,FRH03,Ille-et-Vilaine,NUTS3,France,FR,FRH03,Ille-et-Vilaine
35002,Amanlis,FRH03,Ille-et-Vilaine,NUTS3,France,FR,FRH03,Ille-et-Vilaine
35003,Andouillé-Neuville,FRH03,Ille-et-Vilaine,NUTS3,France,FR,FRH03,Ille-et-Vilaine
35004,Val-Couesnon,FRH03,Ille-et-Vilaine,NUTS3,France,FR,FRH03,Ille-et-Vilaine
35005,Arbrissel,FRH03,Ille-et-Vilaine,NUTS3,France,FR,FRH03,Ille-et-Vilaine
35006,Argentré-du-Plessis,FRH03,Ille-et-Vilaine,NUTS3,France,FR,FRH03,Ille-et-Vilaine
35007,Aubigné,FRH03,Ille-et-Vilaine,NUTS3,France,FR,FRH03,Ille-et-Vilaine
35008,Availles-sur-Seiche,FRH03,Ille-et-Vilaine,NUTS3,France,FR,FRH03,Ille-et-Vilaine
35009,Baguer-Morvan,FRH03,Ille-et-Vilaine,NUTS3,France,FR,FRH03,Ille-et-Vilaine
35010,Baguer-Pican,FRH03,Ille-et-Vilaine,NUTS3,France,FR,FRH03,Ille-et-Vilaine
35012,Bain-de-Bretagne,FRH03,Ille-et-Vilaine,NUTS3,France,FR,FRH03,Ille-et-Vilaine
35013,Bains-sur-Oust,FRH03,Ille-et-Vilaine,NUTS3,France,FR,FRH03,Ille-et-Vilaine
35014,Bais,FRH03,Ille-et-Vilaine,NUTS3,France,FR,FRH03,Ille-et-Vilaine
35015,Balazé,FRH03,Ille-et-Vilaine,NUTS3,France,FR,FRH03,Ille-et-Vilaine
35016,Baulon,FRH03,Ille-et-Vilaine,NUTS3,France,FR,FRH03,Ille-et-Vilaine
35017,La Baussaine,FRH03,Ille-et-Vilaine,NUTS3,France,FR,FRH03,Ille-et-Vilaine
35018,La Bazouge-du-Désert,FRH03,Ille-et-Vilaine,NUTS3,France,FR,FRH03,Ille-et-Vilaine
35019,Bazouges-la-Pérouse,FRH03,Ille-et-Vilaine,NUTS3,France,FR,FRH03,Ille-et-Vilaine
35021,Beaucé,FRH03,Ille-et-Vilaine,NUTS3,France,FR,FRH03,Ille-et-Vilaine
35022,Bécherel,FRH03,Ille-et-Vilaine,NUTS3,France,FR,FRH03,Ille-et-Vilaine
35023,Bédée,FRH03,Ille-et-Vilaine,NUTS3,France,FR,FRH03,Ille-et-Vilaine
35024,Betton,FRH03,Ille-et-Vilaine,NUTS3,France,FR,FRH03,Ille-et-Vilaine
35025,Billé,FRH03,Ille-et-Vilaine,NUTS3,France,FR,FRH03,Ille-et-Vilaine
35026,Bléruais,FRH03,Ille-et-Vilaine,NUTS3,France,FR,FRH03,Ille-et-Vilaine
35027,Boisgervilly,FRH03,Ille-et-Vilaine,NUTS3,France,FR,FRH03,Ille-et-Vilaine
35028,Boistrudan,FRH03,Ille-et-Vilaine,NUTS3,France,FR,FRH03,Ille-et-Vilaine
35029,Bonnemain,FRH03,Ille-et-Vilaine,NUTS3,France,FR,FRH03,Ille-et-Vilaine
35030,La Bosse-de-Bretagne,FRH03,Ille-et-Vilaine,NUTS3,France,FR,FRH03,Ille-et-Vilaine
35031,La Bouëxière,FRH03,Ille-et-Vilaine,NUTS3,France,FR,FRH03,Ille-et-Vilaine
35032,Bourgbarré,FRH03,Ille-et-Vilaine,NUTS3,France,FR,FRH03,Ille-et-Vilaine
35033,Bourg-des-Comptes,FRH03,Ille-et-Vilaine,NUTS3,France,FR,FRH03,Ille-et-Vilaine
35034,La Boussac,FRH03,Ille-et-Vilaine,NUTS3,France,FR,FRH03,Ille-et-Vilaine
35035,Bovel,FRH03,Ille-et-Vilaine,NUTS3,France,FR,FRH03,Ille-et-Vilaine
35037,Bréal-sous-Montfort,FRH03,Ille-et-Vilaine,NUTS3,France,FR,FRH03,Ille-et-Vilaine
35038,Bréal-sous-Vitré,FRH03,Ille-et-Vilaine,NUTS3,France,FR,FRH03,Ille-et-Vilaine
35039,Brécé,FRH03,Ille-et-Vilaine,NUTS3,France,FR,FRH03,Ille-et-Vilaine
35040,Breteil,FRH03,Ille-et-Vilaine,NUTS3,France,FR,FRH03,Ille-et-Vilaine
35041,Brie,FRH03,Ille-et-Vilaine,NUTS3,France,FR,FRH03,Ille-et-Vilaine
35042,Brielles,FRH03,Ille-et-Vilaine,NUTS3,France,FR,FRH03,Ille-et-Vilaine
35044,Broualan,FRH03,Ille-et-Vilaine,NUTS3,France,FR,FRH03,Ille-et-Vilaine
35045,Bruc-sur-Aff,FRH03,Ille-et-Vilaine,NUTS3,France,FR,FRH03,Ille-et-Vilaine
35046,Les Brulais,FRH03,Ille-et-Vilaine,NUTS3,France,FR,FRH03,Ille-et-Vilaine
35047,Bruz,FRH03,Ille-et-Vilaine,NUTS3,France,FR,FRH03,Ille-et-Vilaine
35049,Cancale,FRH03,Ille-et-Vilaine,NUTS3,France,FR,FRH03,Ille-et-Vilaine
35050,Cardroc,FRH03,Ille-et-Vilaine,NUTS3,France,FR,FRH03,Ille-et-Vilaine
35051,Cesson-Sévigné,FRH03,Ille-et-Vilaine,NUTS3,France,FR,FRH03,Ille-et-Vilaine
35052,Champeaux,FRH03,Ille-et-Vilaine,NUTS3,France,FR,FRH03,Ille-et-Vilaine
35054,Chanteloup,FRH03,Ille-et-Vilaine,NUTS3,France,FR,FRH03,Ille-et-Vilaine
35055,Chantepie,FRH03,Ille-et-Vilaine,NUTS3,France,FR,FRH03,Ille-et-Vilaine
35056,La Chapelle-aux-Filtzméens,FRH03,Ille-et-Vilaine,NUTS3,France,FR,FRH03,Ille-et-Vilaine
35057,La Chapelle-Bouëxic,FRH03,Ille-et-Vilaine,NUTS3,France,FR,FRH03,Ille-et-Vilaine
35058,La Chapelle-Chaussée,FRH03,Ille-et-Vilaine,NUTS3,France,FR,FRH03,Ille-et-Vilaine
35059,La Chapelle-des-Fougeretz,FRH03,Ille-et-Vilaine,NUTS3,France,FR,FRH03,Ille-et-Vilaine
35060,La Chapelle du Lou du Lac,FRH03,Ille-et-Vilaine,NUTS3,France,FR,FRH03,Ille-et-Vilaine
35061,La Chapelle-Erbrée,FRH03,Ille-et-Vilaine,NUTS3,France,FR,FRH03,Ille-et-Vilaine
35062,La Chapelle-Janson,FRH03,Ille-et-Vilaine,NUTS3,France,FR,FRH03,Ille-et-Vilaine
35063,La Chapelle-Saint-Aubert,FRH03,Ille-et-Vilaine,NUTS3,France,FR,FRH03,Ille-et-Vilaine
35064,La Chapelle-de-Brain,FRH03,Ille-et-Vilaine,NUTS3,France,FR,FRH03,Ille-et-Vilaine
35065,La Chapelle-Thouarault,FRH03,Ille-et-Vilaine,NUTS3,France,FR,FRH03,Ille-et-Vilaine
35066,Chartres-de-Bretagne,FRH03,Ille-et-Vilaine,NUTS3,France,FR,FRH03,Ille-et-Vilaine
35067,Chasné-sur-Illet,FRH03,Ille-et-Vilaine,NUTS3,France,FR,FRH03,Ille-et-Vilaine
35068,Châteaubourg,FRH03,Ille-et-Vilaine,NUTS3,France,FR,FRH03,Ille-et-Vilaine
35069,Châteaugiron,FRH03,Ille-et-Vilaine,NUTS3,France,FR,FRH03,Ille-et-Vilaine
35070,Châteauneuf-d'Ille-et-Vilaine,FRH03,Ille-et-Vilaine,NUTS3,France,FR,FRH03,Ille-et-Vilaine
35071,Le Châtellier,FRH03,Ille-et-Vilaine,NUTS3,France,FR,FRH03,Ille-et-Vilaine
35072,Châtillon-en-Vendelais,FRH03,Ille-et-Vilaine,NUTS3,France,FR,FRH03,Ille-et-Vilaine
35075,Chauvigné,FRH03,Ille-et-Vilaine,NUTS3,France,FR,FRH03,Ille-et-Vilaine
35076,Chavagne,FRH03,Ille-et-Vilaine,NUTS3,France,FR,FRH03,Ille-et-Vilaine
35077,Chelun,FRH03,Ille-et-Vilaine,NUTS3,France,FR,FRH03,Ille-et-Vilaine
35078,Cherrueix,FRH03,Ille-et-Vilaine,NUTS3,France,FR,FRH03,Ille-et-Vilaine
35079,Chevaigné,FRH03,Ille-et-Vilaine,NUTS3,France,FR,FRH03,Ille-et-Vilaine
35080,Cintré,FRH03,Ille-et-Vilaine,NUTS3,France,FR,FRH03,Ille-et-Vilaine
35081,Clayes,FRH03,Ille-et-Vilaine,NUTS3,France,FR,FRH03,Ille-et-Vilaine
35082,Coësmes,FRH03,Ille-et-Vilaine,NUTS3,France,FR,FRH03,Ille-et-Vilaine
35084,Comblessac,FRH03,Ille-et-Vilaine,NUTS3,France,FR,FRH03,Ille-et-Vilaine
35085,Combourg,FRH03,Ille-et-Vilaine,NUTS3,France,FR,FRH03,Ille-et-Vilaine
35086,Combourtillé,FRH03,Ille-et-Vilaine,NUTS3,France,FR,FRH03,Ille-et-Vilaine
35087,Cornillé,FRH03,Ille-et-Vilaine,NUTS3,France,FR,FRH03,Ille-et-Vilaine
35088,Corps-Nuds,FRH03,Ille-et-Vilaine,NUTS3,France,FR,FRH03,Ille-et-Vilaine
35089,La Couyère,FRH03,Ille-et-Vilaine,NUTS3,France,FR,FRH03,Ille-et-Vilaine
35090,Crevin,FRH03,Ille-et-Vilaine,NUTS3,France,FR,FRH03,Ille-et-Vilaine
35091,Le Crouais,FRH03,Ille-et-Vilaine,NUTS3,France,FR,FRH03,Ille-et-Vilaine
35092,Cuguen,FRH03,Ille-et-Vilaine,NUTS3,France,FR,FRH03,Ille-et-Vilaine
35093,Dinard,FRH03,Ille-et-Vilaine,NUTS3,France,FR,FRH03,Ille-et-Vilaine
35094,Dingé,FRH03,Ille-et-Vilaine,NUTS3,France,FR,FRH03,Ille-et-Vilaine
35095,Dol-de-Bretagne,FRH03,Ille-et-Vilaine,NUTS3,France,FR,FRH03,Ille-et-Vilaine
35096,Domagné,FRH03,Ille-et-Vilaine,NUTS3,France,FR,FRH03,Ille-et-Vilaine
35097,Domalain,FRH03,Ille-et-Vilaine,NUTS3,France,FR,FRH03,Ille-et-Vilaine
35098,La Dominelais,FRH03,Ille-et-Vilaine,NUTS3,France,FR,FRH03,Ille-et-Vilaine
35099,Domloup,FRH03,Ille-et-Vilaine,NUTS3,France,FR,FRH03,Ille-et-Vilaine
35101,Dourdain,FRH03,Ille-et-Vilaine,NUTS3,France,FR,FRH03,Ille-et-Vilaine
35102,Drouges,FRH03,Ille-et-Vilaine,NUTS3,France,FR,FRH03,Ille-et-Vilaine
35103,Eancé,FRH03,Ille-et-Vilaine,NUTS3,France,FR,FRH03,Ille-et-Vilaine
35104,Epiniac,FRH03,Ille-et-Vilaine,NUTS3,France,FR,FRH03,Ille-et-Vilaine
35105,Erbrée,FRH03,Ille-et-Vilaine,NUTS3,France,FR,FRH03,Ille-et-Vilaine
35106,Ercé-en-Lamée,FRH03,Ille-et-Vilaine,NUTS3,France,FR,FRH03,Ille-et-Vilaine
35107,Ercé-près-Liffré,FRH03,Ille-et-Vilaine,NUTS3,France,FR,FRH03,Ille-et-Vilaine
35108,Essé,FRH03,Ille-et-Vilaine,NUTS3,France,FR,FRH03,Ille-et-Vilaine
35109,Étrelles,FRH03,Ille-et-Vilaine,NUTS3,France,FR,FRH03,Ille-et-Vilaine
35110,Feins,FRH03,Ille-et-Vilaine,NUTS3,France,FR,FRH03,Ille-et-Vilaine
35111,Le Ferré,FRH03,Ille-et-Vilaine,NUTS3,France,FR,FRH03,Ille-et-Vilaine
35112,Fleurigné,FRH03,Ille-et-Vilaine,NUTS3,France,FR,FRH03,Ille-et-Vilaine
35114,Forges-la-Forêt,FRH03,Ille-et-Vilaine,NUTS3,France,FR,FRH03,Ille-et-Vilaine
35115,Fougères,FRH03,Ille-et-Vilaine,NUTS3,France,FR,FRH03,Ille-et-Vilaine
35116,La Fresnais,FRH03,Ille-et-Vilaine,NUTS3,France,FR,FRH03,Ille-et-Vilaine
35117,Gaël,FRH03,Ille-et-Vilaine,NUTS3,France,FR,FRH03,Ille-et-Vilaine
35118,Gahard,FRH03,Ille-et-Vilaine,NUTS3,France,FR,FRH03,Ille-et-Vilaine
35119,Gennes-sur-Seiche,FRH03,Ille-et-Vilaine,NUTS3,France,FR,FRH03,Ille-et-Vilaine
35120,Gévezé,FRH03,Ille-et-Vilaine,NUTS3,France,FR,FRH03,Ille-et-Vilaine
35121,Gosné,FRH03,Ille-et-Vilaine,NUTS3,France,FR,FRH03,Ille-et-Vilaine
35122,La Gouesnière,FRH03,Ille-et-Vilaine,NUTS3,France,FR,FRH03,Ille-et-Vilaine
35123,Goven,FRH03,Ille-et-Vilaine,NUTS3,France,FR,FRH03,Ille-et-Vilaine
35124,Grand-Fougeray,FRH03,Ille-et-Vilaine,NUTS3,France,FR,FRH03,Ille-et-Vilaine
35125,La Guerche-de-Bretagne,FRH03,Ille-et-Vilaine,NUTS3,France,FR,FRH03,Ille-et-Vilaine
35126,Guichen,FRH03,Ille-et-Vilaine,NUTS3,France,FR,FRH03,Ille-et-Vilaine
35127,Guignen,FRH03,Ille-et-Vilaine,NUTS3,France,FR,FRH03,Ille-et-Vilaine
35128,Guipel,FRH03,Ille-et-Vilaine,NUTS3,France,FR,FRH03,Ille-et-Vilaine
35130,Hédé-Bazouges,FRH03,Ille-et-Vilaine,NUTS3,France,FR,FRH03,Ille-et-Vilaine
35131,L'Hermitage,FRH03,Ille-et-Vilaine,NUTS3,France,FR,FRH03,Ille-et-Vilaine
35132,Hirel,FRH03,Ille-et-Vilaine,NUTS3,France,FR,FRH03,Ille-et-Vilaine
35133,Iffendic,FRH03,Ille-et-Vilaine,NUTS3,France,FR,FRH03,Ille-et-Vilaine
35134,Les Iffs,FRH03,Ille-et-Vilaine,NUTS3,France,FR,FRH03,Ille-et-Vilaine
35135,Irodouër,FRH03,Ille-et-Vilaine,NUTS3,France,FR,FRH03,Ille-et-Vilaine
35136,Janzé,FRH03,Ille-et-Vilaine,NUTS3,France,FR,FRH03,Ille-et-Vilaine
35137,Javené,FRH03,Ille-et-Vilaine,NUTS3,France,FR,FRH03,Ille-et-Vilaine
35138,Laignelet,FRH03,Ille-et-Vilaine,NUTS3,France,FR,FRH03,Ille-et-Vilaine
35139,Laillé,FRH03,Ille-et-Vilaine,NUTS3,France,FR,FRH03,Ille-et-Vilaine
35140,Lalleu,FRH03,Ille-et-Vilaine,NUTS3,France,FR,FRH03,Ille-et-Vilaine
35141,Landavran,FRH03,Ille-et-Vilaine,NUTS3,France,FR,FRH03,Ille-et-Vilaine
35142,Landéan,FRH03,Ille-et-Vilaine,NUTS3,France,FR,FRH03,Ille-et-Vilaine
35143,Landujan,FRH03,Ille-et-Vilaine,NUTS3,France,FR,FRH03,Ille-et-Vilaine
35144,Langan,FRH03,Ille-et-Vilaine,NUTS3,France,FR,FRH03,Ille-et-Vilaine
35145,Langon,FRH03,Ille-et-Vilaine,NUTS3,France,FR,FRH03,Ille-et-Vilaine
35146,Langouet,FRH03,Ille-et-Vilaine,NUTS3,France,FR,FRH03,Ille-et-Vilaine
35148,Lanrigan,FRH03,Ille-et-Vilaine,NUTS3,France,FR,FRH03,Ille-et-Vilaine
35149,Lassy,FRH03,Ille-et-Vilaine,NUTS3,France,FR,FRH03,Ille-et-Vilaine
35150,Lécousse,FRH03,Ille-et-Vilaine,NUTS3,France,FR,FRH03,Ille-et-Vilaine
35151,Lieuron,FRH03,Ille-et-Vilaine,NUTS3,France,FR,FRH03,Ille-et-Vilaine
35152,Liffré,FRH03,Ille-et-Vilaine,NUTS3,France,FR,FRH03,Ille-et-Vilaine
35153,Lillemer,FRH03,Ille-et-Vilaine,NUTS3,France,FR,FRH03,Ille-et-Vilaine
35154,Livré-sur-Changeon,FRH03,Ille-et-Vilaine,NUTS3,France,FR,FRH03,Ille-et-Vilaine
35155,Lohéac,FRH03,Ille-et-Vilaine,NUTS3,France,FR,FRH03,Ille-et-Vilaine
35156,Longaulnay,FRH03,Ille-et-Vilaine,NUTS3,France,FR,FRH03,Ille-et-Vilaine
35157,Le Loroux,FRH03,Ille-et-Vilaine,NUTS3,France,FR,FRH03,Ille-et-Vilaine
35159,Lourmais,FRH03,Ille-et-Vilaine,NUTS3,France,FR,FRH03,Ille-et-Vilaine
35160,Loutehel,FRH03,Ille-et-Vilaine,NUTS3,France,FR,FRH03,Ille-et-Vilaine
35161,Louvigné-de-Bais,FRH03,Ille-et-Vilaine,NUTS3,France,FR,FRH03,Ille-et-Vilaine
35162,Louvigné-du-Désert,FRH03,Ille-et-Vilaine,NUTS3,France,FR,FRH03,Ille-et-Vilaine
35163,Luitré-Dompierre,FRH03,Ille-et-Vilaine,NUTS3,France,FR,FRH03,Ille-et-Vilaine
35164,Marcillé-Raoul,FRH03,Ille-et-Vilaine,NUTS3,France,FR,FRH03,Ille-et-Vilaine
35165,Marcillé-Robert,FRH03,Ille-et-Vilaine,NUTS3,France,FR,FRH03,Ille-et-Vilaine
35166,Marpiré,FRH03,Ille-et-Vilaine,NUTS3,France,FR,FRH03,Ille-et-Vilaine
35167,Martigné-Ferchaud,FRH03,Ille-et-Vilaine,NUTS3,France,FR,FRH03,Ille-et-Vilaine
35168,Val d'Anast,FRH03,Ille-et-Vilaine,NUTS3,France,FR,FRH03,Ille-et-Vilaine
35169,Maxent,FRH03,Ille-et-Vilaine,NUTS3,France,FR,FRH03,Ille-et-Vilaine
35170,Mecé,FRH03,Ille-et-Vilaine,NUTS3,France,FR,FRH03,Ille-et-Vilaine
35171,Médréac,FRH03,Ille-et-Vilaine,NUTS3,France,FR,FRH03,Ille-et-Vilaine
35172,Meillac,FRH03,Ille-et-Vilaine,NUTS3,France,FR,FRH03,Ille-et-Vilaine
35173,Melesse,FRH03,Ille-et-Vilaine,NUTS3,France,FR,FRH03,Ille-et-Vilaine
35174,Mellé,FRH03,Ille-et-Vilaine,NUTS3,France,FR,FRH03,Ille-et-Vilaine
35175,Mernel,FRH03,Ille-et-Vilaine,NUTS3,France,FR,FRH03,Ille-et-Vilaine
35176,Guipry-Messac,FRH03,Ille-et-Vilaine,NUTS3,France,FR,FRH03,Ille-et-Vilaine
35177,La Mézière,FRH03,Ille-et-Vilaine,NUTS3,France,FR,FRH03,Ille-et-Vilaine
35178,Mézières-sur-Couesnon,FRH03,Ille-et-Vilaine,NUTS3,France,FR,FRH03,Ille-et-Vilaine
35179,Miniac-Morvan,FRH03,Ille-et-Vilaine,NUTS3,France,FR,FRH03,Ille-et-Vilaine
35180,Miniac-sous-Bécherel,FRH03,Ille-et-Vilaine,NUTS3,France,FR,FRH03,Ille-et-Vilaine
35181,Le Minihic-sur-Rance,FRH03,Ille-et-Vilaine,NUTS3,France,FR,FRH03,Ille-et-Vilaine
35183,Mondevert,FRH03,Ille-et-Vilaine,NUTS3,France,FR,FRH03,Ille-et-Vilaine
35184,Montauban-de-Bretagne,FRH03,Ille-et-Vilaine,NUTS3,France,FR,FRH03,Ille-et-Vilaine
35185,Montautour,FRH03,Ille-et-Vilaine,NUTS3,France,FR,FRH03,Ille-et-Vilaine
35186,Mont-Dol,FRH03,Ille-et-Vilaine,NUTS3,France,FR,FRH03,Ille-et-Vilaine
35187,Monterfil,FRH03,Ille-et-Vilaine,NUTS3,France,FR,FRH03,Ille-et-Vilaine
35188,Montfort-sur-Meu,FRH03,Ille-et-Vilaine,NUTS3,France,FR,FRH03,Ille-et-Vilaine
35189,Montgermont,FRH03,Ille-et-Vilaine,NUTS3,France,FR,FRH03,Ille-et-Vilaine
35190,Monthault,FRH03,Ille-et-Vilaine,NUTS3,France,FR,FRH03,Ille-et-Vilaine
35191,Les Portes du Coglais,FRH03,Ille-et-Vilaine,NUTS3,France,FR,FRH03,Ille-et-Vilaine
35192,Montreuil-des-Landes,FRH03,Ille-et-Vilaine,NUTS3,France,FR,FRH03,Ille-et-Vilaine
35193,Montreuil-le-Gast,FRH03,Ille-et-Vilaine,NUTS3,France,FR,FRH03,Ille-et-Vilaine
35194,Montreuil-sous-Pérouse,FRH03,Ille-et-Vilaine,NUTS3,France,FR,FRH03,Ille-et-Vilaine
35195,Montreuil-sur-Ille,FRH03,Ille-et-Vilaine,NUTS3,France,FR,FRH03,Ille-et-Vilaine
35196,Mordelles,FRH03,Ille-et-Vilaine,NUTS3,France,FR,FRH03,Ille-et-Vilaine
35197,Mouazé,FRH03,Ille-et-Vilaine,NUTS3,France,FR,FRH03,Ille-et-Vilaine
35198,Moulins,FRH03,Ille-et-Vilaine,NUTS3,France,FR,FRH03,Ille-et-Vilaine
35199,Moussé,FRH03,Ille-et-Vilaine,NUTS3,France,FR,FRH03,Ille-et-Vilaine
35200,Moutiers,FRH03,Ille-et-Vilaine,NUTS3,France,FR,FRH03,Ille-et-Vilaine
35201,Muel,FRH03,Ille-et-Vilaine,NUTS3,France,FR,FRH03,Ille-et-Vilaine
35202,La Noë-Blanche,FRH03,Ille-et-Vilaine,NUTS3,France,FR,FRH03,Ille-et-Vilaine
35203,La Nouaye,FRH03,Ille-et-Vilaine,NUTS3,France,FR,FRH03,Ille-et-Vilaine
35204,Nouvoitou,FRH03,Ille-et-Vilaine,NUTS3,France,FR,FRH03,Ille-et-Vilaine
35205,Noyal-sous-Bazouges,FRH03,Ille-et-Vilaine,NUTS3,France,FR,FRH03,Ille-et-Vilaine
35206,Noyal-Châtillon-sur-Seiche,FRH03,Ille-et-Vilaine,NUTS3,France,FR,FRH03,Ille-et-Vilaine
35207,Noyal-sur-Vilaine,FRH03,Ille-et-Vilaine,NUTS3,France,FR,FRH03,Ille-et-Vilaine
35208,Orgères,FRH03,Ille-et-Vilaine,NUTS3,France,FR,FRH03,Ille-et-Vilaine
35210,Pacé,FRH03,Ille-et-Vilaine,NUTS3,France,FR,FRH03,Ille-et-Vilaine
35211,Paimpont,FRH03,Ille-et-Vilaine,NUTS3,France,FR,FRH03,Ille-et-Vilaine
35212,Pancé,FRH03,Ille-et-Vilaine,NUTS3,France,FR,FRH03,Ille-et-Vilaine
35214,Parcé,FRH03,Ille-et-Vilaine,NUTS3,France,FR,FRH03,Ille-et-Vilaine
35215,Parigné,FRH03,Ille-et-Vilaine,NUTS3,France,FR,FRH03,Ille-et-Vilaine
35216,Parthenay-de-Bretagne,FRH03,Ille-et-Vilaine,NUTS3,France,FR,FRH03,Ille-et-Vilaine
35217,Le Pertre,FRH03,Ille-et-Vilaine,NUTS3,France,FR,FRH03,Ille-et-Vilaine
35218,Le Petit-Fougeray,FRH03,Ille-et-Vilaine,NUTS3,France,FR,FRH03,Ille-et-Vilaine
35219,Pipriac,FRH03,Ille-et-Vilaine,NUTS3,France,FR,FRH03,Ille-et-Vilaine
35220,Piré-Chancé,FRH03,Ille-et-Vilaine,NUTS3,France,FR,FRH03,Ille-et-Vilaine
35221,Pléchâtel,FRH03,Ille-et-Vilaine,NUTS3,France,FR,FRH03,Ille-et-Vilaine
35222,Pleine-Fougères,FRH03,Ille-et-Vilaine,NUTS3,France,FR,FRH03,Ille-et-Vilaine
35223,Plélan-le-Grand,FRH03,Ille-et-Vilaine,NUTS3,France,FR,FRH03,Ille-et-Vilaine
35224,Plerguer,FRH03,Ille-et-Vilaine,NUTS3,France,FR,FRH03,Ille-et-Vilaine
35225,Plesder,FRH03,Ille-et-Vilaine,NUTS3,France,FR,FRH03,Ille-et-Vilaine
35226,Pleugueneuc,FRH03,Ille-et-Vilaine,NUTS3,France,FR,FRH03,Ille-et-Vilaine
35227,Pleumeleuc,FRH03,Ille-et-Vilaine,NUTS3,France,FR,FRH03,Ille-et-Vilaine
35228,Pleurtuit,FRH03,Ille-et-Vilaine,NUTS3,France,FR,FRH03,Ille-et-Vilaine
35229,Pocé-les-Bois,FRH03,Ille-et-Vilaine,NUTS3,France,FR,FRH03,Ille-et-Vilaine
35230,Poilley,FRH03,Ille-et-Vilaine,NUTS3,France,FR,FRH03,Ille-et-Vilaine
35231,Poligné,FRH03,Ille-et-Vilaine,NUTS3,France,FR,FRH03,Ille-et-Vilaine
35232,Princé,FRH03,Ille-et-Vilaine,NUTS3,France,FR,FRH03,Ille-et-Vilaine
35233,Québriac,FRH03,Ille-et-Vilaine,NUTS3,France,FR,FRH03,Ille-et-Vilaine
35234,Quédillac,FRH03,Ille-et-Vilaine,NUTS3,France,FR,FRH03,Ille-et-Vilaine
35235,Rannée,FRH03,Ille-et-Vilaine,NUTS3,France,FR,FRH03,Ille-et-Vilaine
35236,Redon,FRH03,Ille-et-Vilaine,NUTS3,France,FR,FRH03,Ille-et-Vilaine
